MPIFFT_Gflops	MPIFFT_N	MPIFFT_maxErr	MPIFFT_Procs	MPIFFT_time4	MPIFFT_time5	MPIFFT_time6	MPIFFT_time0	MPIFFT_time1	MPIFFT_time2	MPIFFT_time3
18.5517	268435456	2.3666e-15	128	0.194823	0.638412	4.05312e-06	3.09944e-06	0.596859	0.111311	0.455444
17.9572	268435456	2.3666e-15	128	0.244532	0.626696	4.76837e-06	4.05312e-06	0.591136	0.133977	0.441185
18.7466	268435456	2.3666e-15	128	0.168047	0.643719	1.90735e-06	1.90735e-06	0.602187	0.118841	0.458959
18.5623	268435456	2.3666e-15	128	0.212981	0.59188	4.05312e-06	9.53674e-07	0.607388	0.118135	0.455714
17.9474	268435456	2.3666e-15	128	0.306065	0.583963	9.53674e-07	9.53674e-07	0.611644	0.130829	0.443851
18.2019	268435456	2.3666e-15	128	0.192379	0.633147	3.09944e-06	9.53674e-07	0.61117	0.0889978	0.486826
18.2268	268435456	2.3666e-15	128	0.235203	0.619076	5.00679e-06	3.09944e-06	0.592016	0.113692	0.457571
18.0346	268435456	2.3666e-15	128	0.262437	0.62904	4.05312e-06	0	0.586763	0.141863	0.432653
17.2032	268435456	2.3666e-15	128	0.41339	0.539432	8.10623e-06	4.05312e-06	0.60158	0.123405	0.45996
18.4085	268435456	2.3666e-15	128	0.204128	0.62887	5.00679e-06	3.09944e-06	0.610495	0.108272	0.46295
18.2461	268435456	2.3666e-15	128	0.321112	0.498995	7.15256e-06	2.14577e-06	0.60527	0.112435	0.46498
18.2723	268435456	2.3666e-15	128	0.215521	0.604671	5.96046e-06	9.53674e-07	0.61067	0.0904698	0.483687
18.5117	268435456	2.3666e-15	128	0.177951	0.635444	3.09944e-06	3.09944e-06	0.603081	0.067589	0.505304
17.9036	268435456	2.3666e-15	128	0.26802	0.598112	5.00679e-06	3.09944e-06	0.599797	0.127384	0.450007
18.1432	268435456	2.3666e-15	128	0.266698	0.573705	5.96046e-06	5.00679e-06	0.605153	0.110234	0.466109
18.7289	268435456	2.3666e-15	128	0.146774	0.663402	9.53674e-07	4.05312e-06	0.602066	0.110481	0.460958
17.6819	268435456	2.3666e-15	128	0.343938	0.588389	1.19209e-06	9.53674e-07	0.599407	0.13923	0.436358
18.8664	268435456	2.3666e-15	128	0.15967	0.648949	3.09944e-06	1.19209e-06	0.588466	0.120202	0.459211
18.7431	268435456	2.3666e-15	128	0.135552	0.686866	9.53674e-07	9.53674e-07	0.590085	0.11038	0.468263
18.7585	268435456	2.3666e-15	128	0.181265	0.620173	9.53674e-07	9.53674e-07	0.60426	0.115215	0.4603
18.4503	268435456	2.3666e-15	128	0.168854	0.647976	4.05312e-06	9.53674e-07	0.610786	0.0597229	0.516761
19.1207	268435456	2.3666e-15	128	0.145796	0.625446	1.90735e-06	9.53674e-07	0.602038	0.052768	0.519567
17.9408	268435456	2.3666e-15	128	0.323105	0.531928	1.90735e-06	1.19209e-06	0.609066	0.140184	0.429126
17.2539	268435456	2.3666e-15	128	0.336895	0.573641	6.19888e-06	2.14577e-06	0.607442	0.12872	0.460879
18.2637	268435456	2.3666e-15	128	0.200945	0.619283	5.96046e-06	9.53674e-07	0.610651	0.104654	0.470009
18.3207	268435456	2.3666e-15	128	0.212946	0.625101	6.91414e-06	1.19209e-06	0.616956	0.110968	0.466345
19.0173	268435456	2.3666e-15	128	0.169593	0.611617	3.09944e-06	9.53674e-07	0.592604	0.117443	0.455436
18.865	268435456	2.3666e-15	128	0.161291	0.631445	4.05312e-06	3.09944e-06	0.598429	0.10646	0.466947
18.173	268435456	2.3666e-15	128	0.248843	0.583329	7.15256e-06	9.53674e-07	0.611507	0.0860171	0.487151
18.5711	268435456	2.3666e-15	128	0.208416	0.621684	1.3113e-05	3.8147e-06	0.598929	0.113304	0.461788
17.9999	268435456	2.3666e-15	128	0.224226	0.660355	1.90735e-06	2.14577e-06	0.610188	0.112478	0.464622
18.016	268435456	2.3666e-15	128	0.254397	0.604565	5.96046e-06	2.14577e-06	0.593351	0.123164	0.458246
18.6548	268435456	2.3666e-15	128	0.182386	0.631495	1.90735e-06	9.53674e-07	0.590219	0.0567119	0.518625
18.8966	268435456	2.3666e-15	128	0.130057	0.673301	4.05312e-06	2.14577e-06	0.596863	0.112151	0.465554
18.6931	268435456	2.3666e-15	128	0.158701	0.659034	4.05312e-06	9.53674e-07	0.595005	0.0700529	0.501629
17.7471	268435456	2.3666e-15	128	0.31501	0.606499	9.53674e-07	1.90735e-06	0.600337	0.129847	0.448566
18.3693	268435456	2.3666e-15	128	0.160465	0.664175	9.53674e-07	4.05312e-06	0.610883	0.0816979	0.495098
18.8113	268435456	2.3666e-15	128	0.151267	0.642539	2.14577e-06	1.19209e-06	0.60905	0.100166	0.473718
17.8304	268435456	2.3666e-15	128	0.257432	0.657849	9.53674e-07	2.14577e-06	0.598722	0.110792	0.463594
18.1182	268435456	2.3666e-15	128	0.295158	0.550525	3.09944e-06	9.53674e-07	0.591319	0.12436	0.451799
18.0827	268435456	2.3666e-15	128	0.329992	0.521131	2.86102e-06	0	0.584473	0.119903	0.452374
17.8782	268435456	2.3666e-15	128	0.301131	0.571736	5.00679e-06	2.86102e-06	0.591147	0.142753	0.436386
17.9138	268435456	2.3666e-15	128	0.344703	0.524512	1.90735e-06	9.53674e-07	0.601253	0.129182	0.446755
18.5684	268435456	2.3666e-15	128	0.188087	0.618514	3.8147e-06	1.90735e-06	0.608666	0.111215	0.461441
18.0357	268435456	2.3666e-15	128	0.293072	0.572928	1.00136e-05	2.14577e-06	0.602979	0.120996	0.447778
18.8157	268435456	2.3666e-15	128	0.208646	0.586	6.91414e-06	2.14577e-06	0.597665	0.124106	0.453626
18.4061	268435456	2.3666e-15	128	0.215088	0.594534	5.96046e-06	9.53674e-07	0.608898	0.100318	0.47916
19.1804	268435456	2.3666e-15	128	0.157517	0.624365	3.09944e-06	6.91414e-06	0.58791	0.113097	0.45772
18.0723	268435456	2.3666e-15	128	0.205653	0.643384	5.00679e-06	9.53674e-07	0.614331	0.095638	0.478176
17.7996	268435456	2.3666e-15	128	0.339486	0.531448	9.05991e-06	9.05991e-06	0.59374	0.121764	0.457253
18.3035	268435456	2.3666e-15	128	0.247688	0.57614	7.15256e-06	1.90735e-06	0.593321	0.120269	0.452067
18.0848	268435456	2.3666e-15	128	0.228118	0.610943	4.05312e-06	9.53674e-07	0.60641	0.109648	0.47104
17.6062	268435456	2.3666e-15	128	0.263985	0.620518	5.00679e-06	9.53674e-07	0.604632	0.123857	0.454138
17.6128	268435456	2.3666e-15	128	0.309114	0.606884	9.53674e-07	9.53674e-07	0.609649	0.130399	0.448552
18.3315	268435456	2.3666e-15	128	0.206607	0.629778	4.05312e-06	5.96046e-06	0.605192	0.0957952	0.472315
18.8081	268435456	2.3666e-15	128	0.200925	0.588895	3.09944e-06	3.09944e-06	0.609904	0.113927	0.45797
18.1028	268435456	2.3666e-15	128	0.257954	0.589126	9.05991e-06	9.53674e-07	0.598202	0.11291	0.464623
18.8178	268435456	2.3666e-15	128	0.252629	0.555331	5.00679e-06	1.90735e-06	0.571198	0.117304	0.450805
18.3829	268435456	2.3666e-15	128	0.160238	0.662334	3.09944e-06	0	0.610445	0.0762098	0.498402
17.4102	268435456	2.3666e-15	128	0.232441	0.681664	8.10623e-06	1.90735e-06	0.60743	0.113714	0.465567
18.1082	268435456	2.3666e-15	128	0.237212	0.616764	5.00679e-06	4.05312e-06	0.587195	0.137611	0.439018
18.7419	268435456	2.3666e-15	128	0.212282	0.597007	8.82149e-06	1.90735e-06	0.606689	0.126593	0.441096
17.7642	268435456	2.3666e-15	128	0.348974	0.524996	1.90735e-06	9.53674e-07	0.596749	0.126702	0.454411
18.2847	268435456	2.3666e-15	128	0.16256	0.691219	4.05312e-06	9.53674e-07	0.600583	0.106034	0.475951
18.5664	268435456	2.3666e-15	128	0.234982	0.560384	5.00679e-06	9.53674e-07	0.60498	0.0978911	0.473734
18.623	268435456	2.3666e-15	128	0.16821	0.648661	3.09944e-06	4.05312e-06	0.609592	0.11091	0.466965
17.7601	268435456	2.3666e-15	128	0.3396	0.536676	2.86102e-06	0	0.59742	0.132396	0.438954
18.2857	268435456	2.3666e-15	128	0.221095	0.589655	5.96046e-06	1.90735e-06	0.614474	0.108966	0.470348
18.2606	268435456	2.3666e-15	128	0.142529	0.692517	0	9.53674e-07	0.624178	0.0539451	0.522769
17.6363	268435456	2.3666e-15	128	0.306552	0.576501	1.90735e-06	9.53674e-07	0.606175	0.129464	0.445561
18.679	268435456	2.3666e-15	128	0.115372	0.676988	3.09944e-06	0	0.618192	0.0569909	0.519794
