MPIFFT_Gflops	MPIFFT_N	MPIFFT_maxErr	MPIFFT_Procs	MPIFFT_time4	MPIFFT_time5	MPIFFT_time6	MPIFFT_time0	MPIFFT_time1	MPIFFT_time2	MPIFFT_time3
17.1571	268435456	2.3666e-15	128	0.142349	0.794386	2.86102e-06	0	0.637801	0.0586259	0.526543
18.1489	268435456	2.3666e-15	128	0.255364	0.598457	5.00679e-06	5.00679e-06	0.595758	0.124295	0.452096
17.3723	268435456	2.3666e-15	128	0.304796	0.600155	5.00679e-06	9.53674e-07	0.616821	0.127169	0.454393
18.3166	268435456	2.3666e-15	128	0.144824	0.660098	1.19209e-06	9.53674e-07	0.625061	0.0648959	0.523045
17.5894	268435456	2.3666e-15	128	0.26153	0.636774	1.09673e-05	1.90735e-06	0.614703	0.134195	0.447631
18.0671	268435456	2.3666e-15	128	0.224347	0.6206	1.90735e-06	1.19209e-06	0.606635	0.136008	0.445667
17.9375	268435456	2.3666e-15	128	0.241306	0.616266	5.00679e-06	2.14577e-06	0.60095	0.137699	0.438223
18.1044	268435456	2.3666e-15	128	0.314869	0.531333	6.19888e-06	9.53674e-07	0.603182	0.128425	0.448424
17.1749	268435456	2.3666e-15	128	0.26517	0.66533	7.86781e-06	2.86102e-06	0.60174	0.119262	0.46891
17.7123	268435456	2.3666e-15	128	0.30363	0.570092	2.14577e-06	9.53674e-07	0.618242	0.108801	0.471524
17.6719	268435456	2.3666e-15	128	0.294838	0.582085	5.00679e-06	1.90735e-06	0.610763	0.135118	0.443415
17.6524	268435456	2.3666e-15	128	0.329109	0.562665	9.05991e-06	4.76837e-06	0.596927	0.123653	0.459665
18.0872	268435456	2.3666e-15	128	0.286721	0.57104	5.00679e-06	1.90735e-06	0.588547	0.124759	0.451747
18.7709	268435456	2.3666e-15	128	0.167035	0.636895	2.14577e-06	1.90735e-06	0.597685	0.069484	0.502549
18.6413	268435456	2.3666e-15	128	0.153204	0.665083	2.14577e-06	9.53674e-07	0.606542	0.100491	0.480313
18.9898	268435456	2.3666e-15	128	0.150569	0.634031	5.00679e-06	1.19209e-06	0.608302	0.061769	0.512384
17.7082	268435456	2.3666e-15	128	0.279205	0.594355	4.05312e-06	1.90735e-06	0.619409	0.13028	0.443369
17.4191	268435456	2.3666e-15	128	0.348904	0.554726	2.14577e-06	2.14577e-06	0.614296	0.12147	0.451072
17.443	268435456	2.3666e-15	128	0.286811	0.661317	1.90735e-06	1.19209e-06	0.60456	0.13823	0.441529
17.463	268435456	2.3666e-15	128	0.243843	0.68484	9.53674e-07	9.53674e-07	0.621455	0.121223	0.464034
17.4158	268435456	2.3666e-15	128	0.247986	0.669337	3.09944e-06	9.53674e-07	0.608142	0.115057	0.463002
18.4162	268435456	2.3666e-15	128	0.150036	0.696304	4.05312e-06	2.14577e-06	0.597918	0.0969558	0.483082
18.1118	268435456	2.3666e-15	128	0.301813	0.549293	8.10623e-06	3.09944e-06	0.607785	0.1132	0.457892
18.063	268435456	2.3666e-15	128	0.192277	0.655305	3.09944e-06	2.14577e-06	0.616162	0.12418	0.458161
18.0738	268435456	2.3666e-15	128	0.199391	0.642195	3.09944e-06	9.53674e-07	0.624028	0.098001	0.490054
18.3245	268435456	2.3666e-15	128	0.268207	0.553168	9.53674e-07	5.00679e-06	0.595816	0.122184	0.45822
17.8433	268435456	2.3666e-15	128	0.291345	0.576699	5.00679e-06	1.19209e-06	0.592172	0.138993	0.437915
18.2914	268435456	2.3666e-15	128	0.184699	0.642748	1.90735e-06	2.14577e-06	0.617714	0.104706	0.472238
18.2226	268435456	2.3666e-15	128	0.230508	0.617334	9.53674e-07	9.53674e-07	0.604257	0.117336	0.457521
18.0524	268435456	2.3666e-15	128	0.240081	0.601435	3.09944e-06	9.53674e-07	0.614377	0.125913	0.446992
18.3375	268435456	2.3666e-15	128	0.131235	0.691921	2.14577e-06	9.53674e-07	0.634303	0.0552249	0.524381
17.7131	268435456	2.3666e-15	128	0.243209	0.641943	2.14577e-06	3.09944e-06	0.606071	0.123249	0.455121
17.3128	268435456	2.3666e-15	128	0.272102	0.643502	5.00679e-06	2.14577e-06	0.622986	0.11105	0.470118
18.2203	268435456	2.3666e-15	128	0.205301	0.625598	5.00679e-06	0	0.605846	0.0958731	0.485935
18.2415	268435456	2.3666e-15	128	0.284842	0.554681	2.86102e-06	2.14577e-06	0.597786	0.125416	0.453455
18.1273	268435456	2.3666e-15	128	0.104262	0.742722	0	9.53674e-07	0.63697	0.0522649	0.523568
17.3586	268435456	2.3666e-15	128	0.255808	0.646011	3.09944e-06	9.53674e-07	0.627772	0.0881031	0.507703
18.2091	268435456	2.3666e-15	128	0.252418	0.577347	3.09944e-06	1.90735e-06	0.603021	0.122233	0.452436
17.7395	268435456	2.3666e-15	128	0.254303	0.623197	4.05312e-06	9.53674e-07	0.612353	0.115417	0.464655
17.7959	268435456	2.3666e-15	128	0.364757	0.504501	1.90735e-06	1.90735e-06	0.600731	0.143253	0.43006
17.6858	268435456	2.3666e-15	128	0.275972	0.613629	1.90735e-06	1.90735e-06	0.607763	0.130747	0.450175
17.9316	268435456	2.3666e-15	128	0.145267	0.723559	5.00679e-06	9.53674e-07	0.635725	0.067966	0.511971
17.7593	268435456	2.3666e-15	128	0.237091	0.630239	8.10623e-06	9.53674e-07	0.604534	0.11624	0.464319
17.7297	268435456	2.3666e-15	128	0.145171	0.758179	5.96046e-06	9.53674e-07	0.619553	0.0691419	0.511078
18.1953	268435456	2.3666e-15	128	0.227566	0.610917	5.00679e-06	1.90735e-06	0.608046	0.121589	0.462104
18.1904	268435456	2.3666e-15	128	0.135495	0.725902	1.90735e-06	9.53674e-07	0.607407	0.086797	0.495867
18.3498	268435456	2.3666e-15	128	0.157375	0.671832	1.90735e-06	9.53674e-07	0.62149	0.103597	0.475144
17.9283	268435456	2.3666e-15	128	0.272576	0.587034	5.00679e-06	2.14577e-06	0.60007	0.126813	0.454773
17.3393	268435456	2.3666e-15	128	0.231081	0.66947	5.00679e-06	9.53674e-07	0.613942	0.1277	0.463119
18.3228	268435456	2.3666e-15	128	0.161578	0.686869	2.86102e-06	1.90735e-06	0.610742	0.09429	0.483843
18.1764	268435456	2.3666e-15	128	0.236763	0.587187	5.00679e-06	1.90735e-06	0.617468	0.093102	0.480356
18.8135	268435456	2.3666e-15	128	0.136375	0.647158	2.86102e-06	9.53674e-07	0.620953	0.0513718	0.532298
17.6599	268435456	2.3666e-15	128	0.267268	0.607205	3.09944e-06	1.90735e-06	0.609673	0.123857	0.458649
17.7263	268435456	2.3666e-15	128	0.270534	0.639287	3.8147e-06	5.00679e-06	0.595308	0.138539	0.437352
17.7825	268435456	2.3666e-15	128	0.245289	0.626702	5.00679e-06	2.14577e-06	0.610515	0.119442	0.460606
17.2013	268435456	2.3666e-15	128	0.25601	0.695092	7.15256e-06	2.86102e-06	0.600967	0.116653	0.459567
18.2336	268435456	2.3666e-15	128	0.306415	0.516074	4.05312e-06	1.90735e-06	0.607744	0.121622	0.451965
18.5918	268435456	2.3666e-15	128	0.119142	0.672061	3.09944e-06	9.53674e-07	0.630167	0.0558012	0.522495
18.0705	268435456	2.3666e-15	128	0.303476	0.59205	9.53674e-07	5.96046e-06	0.589581	0.121079	0.455
18.6854	268435456	2.3666e-15	128	0.174798	0.640054	4.05312e-06	2.14577e-06	0.599728	0.103582	0.474578
18.7847	268435456	2.3666e-15	128	0.173754	0.630038	9.53674e-07	9.53674e-07	0.602596	0.10627	0.470435
18.5396	268435456	2.3666e-15	128	0.137669	0.700963	2.14577e-06	9.53674e-07	0.595608	0.0816281	0.50259
18.7238	268435456	2.3666e-15	128	0.130647	0.675707	1.90735e-06	1.19209e-06	0.606166	0.0524099	0.531838
17.7615	268435456	2.3666e-15	128	0.267655	0.594152	1.90735e-06	6.91414e-06	0.616321	0.108719	0.466445
17.7191	268435456	2.3666e-15	128	0.182234	0.700136	2.14577e-06	2.86102e-06	0.628327	0.102563	0.482832
18.5845	268435456	2.3666e-15	128	0.168654	0.649211	3.09944e-06	1.90735e-06	0.607058	0.054996	0.523648
17.8169	268435456	2.3666e-15	128	0.273162	0.593388	3.09944e-06	1.19209e-06	0.605343	0.132217	0.443755
18.3442	268435456	2.3666e-15	128	0.222336	0.599289	2.86102e-06	9.53674e-07	0.600154	0.124917	0.450827
18.9741	268435456	2.3666e-15	128	0.163668	0.634419	1.19209e-06	1.19209e-06	0.594444	0.105046	0.467781
17.5253	268435456	2.3666e-15	128	0.288036	0.615154	5.96046e-06	2.14577e-06	0.609143	0.114675	0.463447
18.6212	268435456	2.3666e-15	128	0.147926	0.68671	3.09944e-06	2.14577e-06	0.594014	0.099699	0.473126
17.0692	268435456	2.3666e-15	128	0.273244	0.693643	4.05312e-06	3.09944e-06	0.607176	0.114793	0.467244
17.7977	268435456	2.3666e-15	128	0.273751	0.595952	6.91414e-06	3.09944e-06	0.597213	0.138943	0.442961
17.5688	268435456	2.3666e-15	128	0.227552	0.67139	6.91414e-06	2.14577e-06	0.606108	0.118805	0.458028
18.2932	268435456	2.3666e-15	128	0.272597	0.560114	2.86102e-06	1.90735e-06	0.590853	0.131866	0.447419
18.4166	268435456	2.3666e-15	128	0.175918	0.663754	9.53674e-07	9.53674e-07	0.602427	0.0950491	0.482216
17.3432	268435456	2.3666e-15	128	0.274646	0.635115	0	1.90735e-06	0.60872	0.121859	0.461373
18.254	268435456	2.3666e-15	128	0.189359	0.621168	4.05312e-06	1.19209e-06	0.618435	0.0952449	0.484866
18.5766	268435456	2.3666e-15	128	0.13141	0.691934	4.05312e-06	9.53674e-07	0.611095	0.084239	0.496039
17.9145	268435456	2.3666e-15	128	0.218082	0.668293	5.00679e-06	2.14577e-06	0.600445	0.117868	0.468568
17.8181	268435456	2.3666e-15	128	0.155395	0.742645	1.19209e-06	4.05312e-06	0.60505	0.097954	0.489843
17.9785	268435456	2.3666e-15	128	0.267958	0.588464	5.00679e-06	7.15256e-06	0.598859	0.12577	0.451641
17.9923	268435456	2.3666e-15	128	0.281546	0.620489	9.53674e-07	9.53674e-07	0.595571	0.114248	0.460466
18.2467	268435456	2.3666e-15	128	0.235703	0.610556	5.00679e-06	1.90735e-06	0.58861	0.13253	0.442699
17.352	268435456	2.3666e-15	128	0.378762	0.511215	9.53674e-07	1.90735e-06	0.616697	0.143784	0.442891
18.5809	268435456	2.3666e-15	128	0.132263	0.693158	3.09944e-06	9.53674e-07	0.607047	0.0895519	0.486845
18.0854	268435456	2.3666e-15	128	0.230616	0.612922	4.76837e-06	9.53674e-07	0.610584	0.128092	0.445645
17.827	268435456	2.3666e-15	128	0.209884	0.665051	4.05312e-06	3.09944e-06	0.607351	0.115731	0.462222
18.1454	268435456	2.3666e-15	128	0.280051	0.561174	1.90735e-06	1.90735e-06	0.607216	0.112352	0.458815
18.2061	268435456	2.3666e-15	128	0.184495	0.680245	4.05312e-06	2.86102e-06	0.601032	0.106256	0.471635
18.1383	268435456	2.3666e-15	128	0.271377	0.589729	9.53674e-07	9.53674e-07	0.617286	0.102028	0.472621
18.0703	268435456	2.3666e-15	128	0.269482	0.588021	3.09944e-06	9.53674e-07	0.597956	0.125724	0.454385
17.6974	268435456	2.3666e-15	128	0.270136	0.612823	6.91414e-06	2.14577e-06	0.603501	0.129493	0.445272
18.4526	268435456	2.3666e-15	128	0.229162	0.588311	2.14577e-06	1.90735e-06	0.598272	0.134031	0.440792
18.1749	268435456	2.3666e-15	128	0.148943	0.693641	3.09944e-06	1.90735e-06	0.619852	0.0895431	0.490063
17.7864	268435456	2.3666e-15	128	0.320829	0.549438	1.90735e-06	1.90735e-06	0.59619	0.120182	0.457743
17.9727	268435456	2.3666e-15	128	0.22459	0.622419	3.09944e-06	3.09944e-06	0.615015	0.11942	0.45878
17.7865	268435456	2.3666e-15	128	0.249311	0.630732	8.10623e-06	9.53674e-07	0.612633	0.108885	0.466816
18.5812	268435456	2.3666e-15	128	0.207521	0.621108	4.05312e-06	5.96046e-06	0.594512	0.12546	0.449453
18.4484	268435456	2.3666e-15	128	0.214479	0.616549	4.05312e-06	1.90735e-06	0.604305	0.116132	0.463076
18.5354	268435456	2.3666e-15	128	0.174619	0.633862	2.86102e-06	9.53674e-07	0.609991	0.0550139	0.517074
18.0356	268435456	2.3666e-15	128	0.265976	0.600599	2.14577e-06	9.53674e-07	0.604791	0.126358	0.449922
17.3128	268435456	2.3666e-15	128	0.307884	0.63294	2.14577e-06	2.14577e-06	0.629506	0.1343	0.449693
18.4172	268435456	2.3666e-15	128	0.17318	0.661225	2.86102e-06	2.14577e-06	0.60294	0.107449	0.475925
17.4469	268435456	2.3666e-15	128	0.239369	0.698977	9.53674e-07	3.09944e-06	0.616195	0.0910611	0.489595
18.0753	268435456	2.3666e-15	128	0.26423	0.589415	2.86102e-06	1.90735e-06	0.610067	0.138133	0.434265
17.9473	268435456	2.3666e-15	128	0.237996	0.639843	9.53674e-07	9.53674e-07	0.61752	0.088048	0.492349
18.1763	268435456	2.3666e-15	128	0.171834	0.660357	4.05312e-06	9.53674e-07	0.612478	0.0853369	0.492105
17.8298	268435456	2.3666e-15	128	0.256475	0.626993	1.09673e-05	2.86102e-06	0.598576	0.113438	0.462968
18.3072	268435456	2.3666e-15	128	0.178608	0.66509	1.90735e-06	4.05312e-06	0.610885	0.097712	0.47777
17.7209	268435456	2.3666e-15	128	0.256867	0.621639	4.05312e-06	1.90735e-06	0.620561	0.124928	0.451899
17.982	268435456	2.3666e-15	128	0.319138	0.521042	2.86102e-06	1.19209e-06	0.603411	0.135356	0.441589
18.58	268435456	2.3666e-15	128	0.16451	0.659642	9.53674e-07	1.90735e-06	0.611676	0.102325	0.471225
17.9923	268435456	2.3666e-15	128	0.305469	0.545215	7.15256e-06	2.86102e-06	0.59534	0.124683	0.45023
18.0086	268435456	2.3666e-15	128	0.219865	0.628378	2.86102e-06	2.86102e-06	0.622385	0.130863	0.451762
17.8016	268435456	2.3666e-15	128	0.261247	0.620525	6.91414e-06	2.86102e-06	0.596556	0.124017	0.455984
18.1538	268435456	2.3666e-15	128	0.278365	0.601293	9.53674e-07	5.96046e-06	0.597805	0.091598	0.484254
17.8261	268435456	2.3666e-15	128	0.297299	0.582373	1.28746e-05	1.19209e-06	0.607645	0.114445	0.460533
17.9785	268435456	2.3666e-15	128	0.221523	0.63569	7.15256e-06	4.05312e-06	0.59929	0.11898	0.453654
17.5601	268435456	2.3666e-15	128	0.313704	0.609851	1.19209e-06	0	0.618511	0.114119	0.465381
17.4098	268435456	2.3666e-15	128	0.283626	0.640869	2.86102e-06	9.53674e-07	0.608555	0.117027	0.460251
18.0784	268435456	2.3666e-15	128	0.248597	0.589058	4.05312e-06	2.14577e-06	0.59418	0.115794	0.461823
16.9772	268435456	2.3666e-15	128	0.293318	0.646356	5.96046e-06	1.90735e-06	0.635601	0.126118	0.467266
17.9563	268435456	2.3666e-15	128	0.277872	0.61666	9.53674e-07	1.19209e-06	0.605379	0.121598	0.452423
17.3393	268435456	2.3666e-15	128	0.261977	0.677842	9.53674e-07	9.53674e-07	0.609831	0.12978	0.455549
18.0625	268435456	2.3666e-15	128	0.194037	0.651285	5.96046e-06	9.53674e-07	0.610373	0.100769	0.475072
17.9213	268435456	2.3666e-15	128	0.243761	0.600868	5.00679e-06	9.53674e-07	0.620062	0.104737	0.471918
17.4609	268435456	2.3666e-15	128	0.241763	0.661521	5.00679e-06	2.14577e-06	0.604774	0.118748	0.462089
18.247	268435456	2.3666e-15	128	0.241711	0.600383	1.19209e-06	2.86102e-06	0.593373	0.116555	0.455075
17.7651	268435456	2.3666e-15	128	0.281683	0.576136	5.00679e-06	9.53674e-07	0.608379	0.132062	0.45296
17.9863	268435456	2.3666e-15	128	0.310364	0.540764	4.05312e-06	1.90735e-06	0.601854	0.128148	0.453419
17.9001	268435456	2.3666e-15	128	0.251175	0.596076	5.96046e-06	4.05312e-06	0.613128	0.10358	0.47274
16.5762	268435456	2.3666e-15	128	0.369201	0.608462	3.8147e-06	1.19209e-06	0.639381	0.123553	0.464149
18.1345	268435456	2.3666e-15	128	0.252998	0.584317	2.14577e-06	9.53674e-07	0.597077	0.141241	0.439283
18.2922	268435456	2.3666e-15	128	0.234264	0.595821	9.05991e-06	9.53674e-07	0.600981	0.106591	0.465806
17.5782	268435456	2.3666e-15	128	0.251689	0.627258	5.00679e-06	9.53674e-07	0.623581	0.121476	0.458155
17.9008	268435456	2.3666e-15	128	0.234285	0.637215	3.09944e-06	1.90735e-06	0.595364	0.112252	0.470421
